frame,tiempo,id_objeto,tipo,equipo,x,y,area,intervencion_humana
96,3.84,1,robot,Equipo A,51.61,39.39,11500,no
96,3.84,2,robot,Equipo A,32.96,73.41,9730,no
96,3.84,3,robot,Equipo B,145.76,69.69,6512,no
96,3.84,4,robot,Equipo B,135.2,58.6,0,no
96,3.84,0,balon,balon,65.87,72.22,672,no
97,3.88,1,robot,Equipo A,52.02,39.62,11500,no
97,3.88,2,robot,Equipo A,32.9,73.41,9730,no
97,3.88,3,robot,Equipo B,145.59,69.6,6512,no
97,3.88,4,robot,Equipo B,135.2,58.6,0,no
97,3.88,0,balon,balon,65.74,72.16,678,no
98,3.92,1,robot,Equipo A,52.41,40.01,11500,no
98,3.92,2,robot,Equipo A,32.82,73.4,9730,no
98,3.92,3,robot,Equipo B,145.25,69.25,7304,no
98,3.92,4,robot,Equipo B,135.2,58.6,0,no
98,3.92,0,balon,balon,65.61,72.12,668,no
99,3.96,1,robot,Equipo A,52.76,40.51,11500,no
99,3.96,2,robot,Equipo A,32.73,73.39,9730,no
99,3.96,3,robot,Equipo B,144.88,68.91,7437,no
99,3.96,4,robot,Equipo B,135.2,58.6,0,no
99,3.96,0,balon,balon,65.54,72.1,676,no
100,4.0,1,robot,Equipo A,52.6,39.99,11643,no
100,4.0,2,robot,Equipo A,32.48,73.21,11996,no
100,4.0,3,robot,Equipo B,144.97,69.05,6467,no
100,4.0,4,robot,Equipo B,135.2,58.6,0,no
100,4.0,0,balon,balon,65.44,72.03,680,no
101,4.04,1,robot,Equipo A,52.42,39.38,11643,no
101,4.04,2,robot,Equipo A,32.29,73.07,11996,no
101,4.04,3,robot,Equipo B,145.06,69.19,6467,no
101,4.04,4,robot,Equipo B,135.2,58.6,0,no
101,4.04,0,balon,balon,65.38,71.98,687,no
102,4.08,1,robot,Equipo A,52.2,38.71,11643,no
102,4.08,2,robot,Equipo A,32.15,72.97,11996,no
102,4.08,3,robot,Equipo B,145.17,69.34,6467,no
102,4.08,4,robot,Equipo B,135.2,58.6,0,no
102,4.08,0,balon,balon,65.41,72.03,678,no
103,4.12,1,robot,Equipo A,51.97,37.99,11643,no
103,4.12,2,robot,Equipo A,32.05,72.89,11996,no
103,4.12,3,robot,Equipo B,145.28,69.48,6467,no
103,4.12,4,robot,Equipo B,135.2,58.6,0,no
103,4.12,0,balon,balon,65.49,72.11,677,no
104,4.16,1,robot,Equipo A,51.73,37.23,11643,no
104,4.16,2,robot,Equipo A,31.97,72.83,11996,no
104,4.16,3,robot,Equipo B,145.41,69.63,6467,no
104,4.16,4,robot,Equipo B,135.2,58.6,0,no
104,4.16,0,balon,balon,65.6,72.16,669,no
105,4.2,1,robot,Equipo A,50.63,40.82,13212,no
105,4.2,2,robot,Equipo A,32.19,72.97,9748,no
105,4.2,3,robot,Equipo B,145.46,69.66,6480,no
105,4.2,4,robot,Equipo B,135.2,58.6,0,no
105,4.2,0,balon,balon,65.73,72.19,683,no
106,4.24,1,robot,Equipo A,50.05,43.94,13212,no
106,4.24,2,robot,Equipo A,32.4,73.07,9748,no
106,4.24,3,robot,Equipo B,145.51,69.69,6480,no
106,4.24,4,robot,Equipo B,135.2,58.6,0,no
106,4.24,0,balon,balon,65.86,72.2,678,no
107,4.28,1,robot,Equipo A,49.86,46.71,13212,no
107,4.28,2,robot,Equipo A,32.59,73.15,9748,no
107,4.28,3,robot,Equipo B,145.54,69.71,6480,no
107,4.28,4,robot,Equipo B,135.2,58.6,0,no
107,4.28,0,balon,balon,66.06,72.21,677,no
108,4.32,1,robot,Equipo A,49.97,49.22,13212,no
108,4.32,2,robot,Equipo A,32.76,73.21,9748,no
108,4.32,3,robot,Equipo B,145.56,69.72,6480,no
108,4.32,4,robot,Equipo B,135.2,58.6,0,no
108,4.32,0,balon,balon,66.23,72.21,674,no
109,4.36,1,robot,Equipo A,50.3,51.54,13212,no
109,4.36,2,robot,Equipo A,32.93,73.25,9748,no
109,4.36,3,robot,Equipo B,145.58,69.74,6480,no
109,4.36,4,robot,Equipo B,135.2,58.6,0,no
109,4.36,0,balon,balon,66.45,72.15,676,no
110,4.4,1,robot,Equipo A,51.18,48.26,11495,no
110,4.4,2,robot,Equipo A,33.09,73.1,11946,no
110,4.4,3,robot,Equipo B,145.88,69.71,6541,no
110,4.4,4,robot,Equipo B,135.2,58.6,0,no
110,4.4,0,balon,balon,66.7,72.12,675,no
111,4.44,1,robot,Equipo A,51.52,45.22,11495,no
111,4.44,2,robot,Equipo A,33.25,72.99,11946,no
111,4.44,3,robot,Equipo B,146.17,69.69,6541,no
111,4.44,4,robot,Equipo B,135.2,58.6,0,no
111,4.44,0,balon,balon,66.97,72.1,678,no
112,4.48,1,robot,Equipo A,51.46,42.37,11495,no
112,4.48,2,robot,Equipo A,33.4,72.91,11946,no
112,4.48,3,robot,Equipo B,146.46,69.67,6541,no
112,4.48,4,robot,Equipo B,135.2,58.6,0,no
112,4.48,0,balon,balon,67.18,72.09,669,no
113,4.52,1,robot,Equipo A,51.1,39.65,11495,no
113,4.52,2,robot,Equipo A,33.55,72.85,11946,no
113,4.52,3,robot,Equipo B,146.75,69.66,6541,no
113,4.52,4,robot,Equipo B,135.2,58.6,0,no
113,4.52,0,balon,balon,67.36,72.09,674,no
114,4.56,1,robot,Equipo A,50.51,37.03,11495,no
114,4.56,2,robot,Equipo A,33.7,72.8,11946,no
114,4.56,3,robot,Equipo B,147.04,69.65,6541,no
114,4.56,4,robot,Equipo B,135.2,58.6,0,no
114,4.56,0,balon,balon,67.46,72.08,684,no
115,4.6,1,robot,Equipo A,51.52,37.31,11516,no
115,4.6,2,robot,Equipo A,33.81,72.73,12082,no
115,4.6,3,robot,Equipo B,147.18,69.61,6783,no
115,4.6,4,robot,Equipo B,135.2,58.6,0,no
115,4.6,0,balon,balon,67.58,72.01,677,no
116,4.64,1,robot,Equipo A,52.55,37.95,11516,no
116,4.64,2,robot,Equipo A,33.89,72.67,12082,no
116,4.64,3,robot,Equipo B,147.29,69.57,6783,no
116,4.64,4,robot,Equipo B,135.2,58.6,0,no
116,4.64,0,balon,balon,67.58,71.98,674,no
117,4.68,1,robot,Equipo A,53.62,38.86,11516,no
117,4.68,2,robot,Equipo A,33.95,72.63,12082,no
117,4.68,3,robot,Equipo B,147.37,69.55,6783,no
117,4.68,4,robot,Equipo B,135.2,58.6,0,no
117,4.68,0,balon,balon,67.51,71.96,687,no
118,4.72,1,robot,Equipo A,54.7,39.98,11516,no
118,4.72,2,robot,Equipo A,34.0,72.6,12082,no
118,4.72,3,robot,Equipo B,147.44,69.53,6783,no
118,4.72,4,robot,Equipo B,135.2,58.6,0,no
118,4.72,0,balon,balon,67.35,71.88,692,no
119,4.76,1,robot,Equipo A,55.79,41.25,11516,no
119,4.76,2,robot,Equipo A,34.03,72.58,12082,no
119,4.76,3,robot,Equipo B,147.48,69.52,6783,no
119,4.76,4,robot,Equipo B,135.2,58.6,0,no
119,4.76,0,balon,balon,67.2,71.9,686,no
120,4.8,1,robot,Equipo A,53.92,43.61,12953,no
120,4.8,2,robot,Equipo A,33.81,72.89,7881,no
120,4.8,3,robot,Equipo B,147.52,69.58,6653,no
120,4.8,4,robot,Equipo B,135.2,58.6,0,no
120,4.8,0,balon,balon,66.92,72.05,710,no
121,4.84,1,robot,Equipo A,52.45,45.31,12953,no
121,4.84,2,robot,Equipo A,33.58,73.15,7881,no
121,4.84,3,robot,Equipo B,147.54,69.63,6653,no
121,4.84,4,robot,Equipo B,135.2,58.6,0,no
121,4.84,0,balon,balon,66.7,72.32,691,no
122,4.88,1,robot,Equipo A,51.27,46.51,12953,no
122,4.88,2,robot,Equipo A,33.33,73.39,7881,no
122,4.88,3,robot,Equipo B,147.56,69.66,6653,no
122,4.88,4,robot,Equipo B,135.2,58.6,0,no
122,4.88,0,balon,balon,66.33,72.67,699,no
123,4.92,1,robot,Equipo A,50.32,47.34,12953,no
123,4.92,2,robot,Equipo A,33.07,73.6,7881,no
123,4.92,3,robot,Equipo B,147.58,69.69,6653,no
123,4.92,4,robot,Equipo B,135.2,58.6,0,no
123,4.92,0,balon,balon,66.0,73.05,690,no
124,4.96,1,robot,Equipo A,49.53,47.89,12953,no
124,4.96,2,robot,Equipo A,32.81,73.8,7881,no
124,4.96,3,robot,Equipo B,147.59,69.71,6653,no
124,4.96,4,robot,Equipo B,135.2,58.6,0,no
124,4.96,0,balon,balon,65.63,73.52,708,no
125,5.0,1,robot,Equipo A,50.08,46.07,12426,no
125,5.0,2,robot,Equipo A,32.5,74.27,10172,no
125,5.0,3,robot,Equipo B,147.14,70.27,6639,no
125,5.0,4,robot,Equipo B,135.2,58.6,0,no
125,5.0,0,balon,balon,65.29,73.91,701,no
126,5.04,1,robot,Equipo A,50.24,44.59,12426,no
126,5.04,2,robot,Equipo A,32.24,74.7,10172,no
126,5.04,3,robot,Equipo B,146.72,70.83,6639,no
126,5.04,4,robot,Equipo B,135.2,58.6,0,no
126,5.04,0,balon,balon,64.98,74.32,701,no
127,5.08,1,robot,Equipo A,50.11,43.37,12426,no
127,5.08,2,robot,Equipo A,32.01,75.09,10172,no
127,5.08,3,robot,Equipo B,146.35,71.39,6639,no
127,5.08,4,robot,Equipo B,135.2,58.6,0,no
127,5.08,0,balon,balon,64.68,74.61,697,no
128,5.12,1,robot,Equipo A,49.76,42.35,12426,no
128,5.12,2,robot,Equipo A,31.8,75.46,10172,no
128,5.12,3,robot,Equipo B,145.99,71.96,6639,no
128,5.12,4,robot,Equipo B,135.2,58.6,0,no
128,5.12,0,balon,balon,64.52,74.77,702,no
129,5.16,1,robot,Equipo A,49.26,41.48,12426,no
129,5.16,2,robot,Equipo A,31.6,75.8,10172,no
129,5.16,3,robot,Equipo B,145.65,72.53,6639,no
129,5.16,4,robot,Equipo B,135.05,59.3,1609,no
129,5.16,0,balon,balon,64.43,74.86,689,no
130,5.2,1,robot,Equipo A,49.76,43.42,10369,no
130,5.2,2,robot,Equipo A,31.46,75.92,10414,no
130,5.2,3,robot,Equipo B,145.65,72.53,6887,no
130,5.2,4,robot,Equipo B,135.05,59.3,0,no
130,5.2,0,balon,balon,64.44,74.84,693,no
131,5.24,1,robot,Equipo A,50.46,45.21,10369,no
131,5.24,2,robot,Equipo A,31.35,75.97,10414,no
131,5.24,3,robot,Equipo B,145.71,72.41,6887,no
131,5.24,4,robot,Equipo B,135.05,59.3,0,no
131,5.24,0,balon,balon,64.58,74.77,694,no
132,5.28,1,robot,Equipo A,51.3,46.87,10369,no
132,5.28,2,robot,Equipo A,31.27,75.97,10414,no
132,5.28,3,robot,Equipo B,145.84,72.22,6887,no
132,5.28,4,robot,Equipo B,135.05,59.3,0,no
132,5.28,0,balon,balon,64.78,74.6,698,no
133,5.32,1,robot,Equipo A,52.26,48.44,10369,no
133,5.32,2,robot,Equipo A,31.2,75.94,10414,no
133,5.32,3,robot,Equipo B,146.0,71.97,6887,no
133,5.32,4,robot,Equipo B,135.05,59.3,0,no
133,5.32,0,balon,balon,64.95,74.44,692,no
134,5.36,1,robot,Equipo A,53.29,49.95,10369,no
134,5.36,2,robot,Equipo A,31.16,75.88,10414,no
134,5.36,3,robot,Equipo B,146.19,71.67,6887,no
134,5.36,4,robot,Equipo B,135.05,59.3,0,no
134,5.36,0,balon,balon,65.18,74.22,687,no
135,5.4,1,robot,Equipo A,52.57,49.88,10439,no
135,5.4,2,robot,Equipo A,31.44,75.68,10271,no
135,5.4,3,robot,Equipo B,146.26,71.59,6875,no
135,5.4,4,robot,Equipo B,135.05,59.3,0,no
135,5.4,0,balon,balon,65.36,73.97,687,no
136,5.44,1,robot,Equipo A,51.86,49.54,10439,no
136,5.44,2,robot,Equipo A,31.73,75.51,10271,no
136,5.44,3,robot,Equipo B,146.32,71.57,6875,no
136,5.44,4,robot,Equipo B,135.05,59.3,0,no
136,5.44,0,balon,balon,65.53,73.77,694,no
137,5.48,1,robot,Equipo A,51.15,49.0,10439,no
137,5.48,2,robot,Equipo A,32.01,75.33,10271,no
137,5.48,3,robot,Equipo B,146.36,71.59,6875,no
137,5.48,4,robot,Equipo B,135.05,59.3,0,no
137,5.48,0,balon,balon,65.62,73.59,693,no
138,5.52,1,robot,Equipo A,50.44,48.31,10439,no
138,5.52,2,robot,Equipo A,32.3,75.17,10271,no
138,5.52,3,robot,Equipo B,146.39,71.64,6875,no
138,5.52,4,robot,Equipo B,135.05,59.3,0,no
138,5.52,0,balon,balon,65.61,73.43,689,no
139,5.56,1,robot,Equipo A,49.73,47.5,10439,no
139,5.56,2,robot,Equipo A,32.58,75.01,10271,no
139,5.56,3,robot,Equipo B,146.41,71.71,6875,no
139,5.56,4,robot,Equipo B,135.05,59.3,0,no
139,5.56,0,balon,balon,65.6,73.28,689,no
140,5.6,1,robot,Equipo A,49.77,48.05,11163,no
140,5.6,2,robot,Equipo A,32.3,74.64,12699,no
140,5.6,3,robot,Equipo B,146.39,71.44,6810,no
140,5.6,4,robot,Equipo B,135.05,59.3,0,no
140,5.6,0,balon,balon,65.53,73.13,689,no
141,5.64,1,robot,Equipo A,49.93,48.67,11163,no
141,5.64,2,robot,Equipo A,32.02,74.32,12699,no
141,5.64,3,robot,Equipo B,146.35,71.17,6810,no
141,5.64,4,robot,Equipo B,135.05,59.3,0,no
141,5.64,0,balon,balon,65.43,72.98,680,no
142,5.68,1,robot,Equipo A,50.2,49.36,11163,no
142,5.68,2,robot,Equipo A,31.73,74.05,12699,no
142,5.68,3,robot,Equipo B,146.27,70.89,6810,no
142,5.68,4,robot,Equipo B,135.05,59.3,0,no
142,5.68,0,balon,balon,65.31,72.84,692,no
143,5.72,1,robot,Equipo A,50.54,50.09,11163,no
143,5.72,2,robot,Equipo A,31.45,73.81,12699,no
143,5.72,3,robot,Equipo B,146.19,70.61,6810,no
143,5.72,4,robot,Equipo B,135.05,59.3,0,no
143,5.72,0,balon,balon,65.25,72.69,694,no
144,5.76,1,robot,Equipo A,50.94,50.86,11163,no
144,5.76,2,robot,Equipo A,31.17,73.59,12699,no
144,5.76,3,robot,Equipo B,146.08,70.33,6810,no
144,5.76,4,robot,Equipo B,135.05,59.3,0,no
144,5.76,0,balon,balon,65.21,72.61,693,no
145,5.8,1,robot,Equipo A,50.64,50.53,11490,no
145,5.8,2,robot,Equipo A,31.38,73.57,10261,no
145,5.8,3,robot,Equipo B,146.08,70.3,6837,no
145,5.8,4,robot,Equipo B,135.05,59.3,0,no
145,5.8,0,balon,balon,65.19,72.5,693,no
146,5.84,1,robot,Equipo A,50.3,50.07,11490,no
146,5.84,2,robot,Equipo A,31.58,73.56,10261,no
146,5.84,3,robot,Equipo B,146.07,70.31,6837,no
146,5.84,4,robot,Equipo B,135.05,59.3,0,no
146,5.84,0,balon,balon,65.25,72.44,680,no
147,5.88,1,robot,Equipo A,49.95,49.5,11490,no
147,5.88,2,robot,Equipo A,31.76,73.55,10261,no
147,5.88,3,robot,Equipo B,146.07,70.35,6837,no
147,5.88,4,robot,Equipo B,135.05,59.3,0,no
147,5.88,0,balon,balon,65.27,72.34,679,no
148,5.92,1,robot,Equipo A,49.57,48.86,11490,no
148,5.92,2,robot,Equipo A,31.93,73.54,10261,no
148,5.92,3,robot,Equipo B,146.07,70.42,6837,no
148,5.92,4,robot,Equipo B,135.05,59.3,0,no
148,5.92,0,balon,balon,65.35,72.22,683,no
149,5.96,1,robot,Equipo A,49.18,48.17,11490,no
149,5.96,2,robot,Equipo A,32.09,73.54,10261,no
149,5.96,3,robot,Equipo B,146.07,70.51,6837,no
149,5.96,4,robot,Equipo B,135.05,59.3,0,no
149,5.96,0,balon,balon,65.4,72.03,676,no
150,6.0,1,robot,Equipo A,49.32,48.55,11050,no
150,6.0,2,robot,Equipo A,32.21,73.32,9900,no
150,6.0,3,robot,Equipo B,146.1,70.22,6774,no
150,6.0,4,robot,Equipo B,135.05,59.3,0,no
150,6.0,0,balon,balon,65.48,71.85,692,no
151,6.04,1,robot,Equipo A,49.53,48.94,11050,no
151,6.04,2,robot,Equipo A,32.3,73.12,9900,no
151,6.04,3,robot,Equipo B,146.12,69.92,6774,no
151,6.04,4,robot,Equipo B,135.05,59.3,0,no
151,6.04,0,balon,balon,65.53,71.63,679,no
152,6.08,1,robot,Equipo A,49.79,49.35,11050,no
152,6.08,2,robot,Equipo A,32.37,72.93,9900,no
152,6.08,3,robot,Equipo B,146.14,69.63,6774,no
152,6.08,4,robot,Equipo B,135.05,59.3,0,no
152,6.08,0,balon,balon,65.56,71.38,689,no
153,6.12,1,robot,Equipo A,50.09,49.76,11050,no
153,6.12,2,robot,Equipo A,32.43,72.75,9900,no
153,6.12,3,robot,Equipo B,146.16,69.34,6774,no
153,6.12,4,robot,Equipo B,135.05,59.3,0,no
153,6.12,0,balon,balon,65.57,71.11,687,no
154,6.16,1,robot,Equipo A,50.42,50.17,11050,no
154,6.16,2,robot,Equipo A,32.46,72.58,9900,no
154,6.16,3,robot,Equipo B,146.17,69.05,6774,no
154,6.16,4,robot,Equipo B,135.05,59.3,0,no
154,6.16,0,balon,balon,65.58,70.89,687,no
155,6.2,1,robot,Equipo A,50.25,49.94,12488,no
155,6.2,2,robot,Equipo A,32.49,72.28,9897,no
155,6.2,3,robot,Equipo B,146.14,68.83,6746,no
155,6.2,4,robot,Equipo B,135.05,59.3,0,no
155,6.2,0,balon,balon,65.58,70.64,679,no
156,6.24,1,robot,Equipo A,50.01,49.59,12488,no
156,6.24,2,robot,Equipo A,32.51,72.01,9897,no
156,6.24,3,robot,Equipo B,146.12,68.67,6746,no
156,6.24,4,robot,Equipo B,135.05,59.3,0,no
156,6.24,0,balon,balon,65.52,70.44,681,no
157,6.28,1,robot,Equipo A,49.73,49.15,12488,no
157,6.28,2,robot,Equipo A,32.53,71.78,9897,no
157,6.28,3,robot,Equipo B,145.96,68.37,7379,no
157,6.28,4,robot,Equipo B,135.05,59.3,0,no
157,6.28,0,balon,balon,65.43,70.2,687,no
158,6.32,1,robot,Equipo A,49.41,48.63,12488,no
158,6.32,2,robot,Equipo A,32.54,71.56,9897,no
158,6.32,3,robot,Equipo B,145.42,67.82,8361,no
158,6.32,4,robot,Equipo B,135.05,59.3,0,no
158,6.32,0,balon,balon,65.31,70.07,690,no
159,6.36,1,robot,Equipo A,49.06,48.07,12488,no
159,6.36,2,robot,Equipo A,32.55,71.37,9897,no
159,6.36,3,robot,Equipo B,145.58,67.91,6746,no
159,6.36,4,robot,Equipo B,134.11,58.67,3202,no
159,6.36,0,balon,balon,65.18,69.94,687,no
160,6.4,1,robot,Equipo A,49.12,48.51,12329,no
160,6.4,2,robot,Equipo A,32.24,71.0,11829,no
160,6.4,3,robot,Equipo B,145.52,67.83,6675,no
160,6.4,4,robot,Equipo B,134.11,58.67,0,no
160,6.4,0,balon,balon,64.98,69.86,680,no
161,6.44,1,robot,Equipo A,49.27,48.98,12329,no
161,6.44,2,robot,Equipo A,31.97,70.73,11829,no
161,6.44,3,robot,Equipo B,145.44,67.77,6675,no
161,6.44,4,robot,Equipo B,134.11,58.67,0,no
161,6.44,0,balon,balon,64.81,69.82,684,no
162,6.48,1,robot,Equipo A,49.49,49.48,12329,no
162,6.48,2,robot,Equipo A,31.74,70.52,11829,no
162,6.48,3,robot,Equipo B,145.35,67.73,6675,no
162,6.48,4,robot,Equipo B,134.11,58.67,0,no
162,6.48,0,balon,balon,64.65,69.86,682,no
163,6.52,1,robot,Equipo A,49.76,50.01,12329,no
163,6.52,2,robot,Equipo A,31.52,70.37,11829,no
163,6.52,3,robot,Equipo B,145.24,67.7,6675,no
163,6.52,4,robot,Equipo B,134.11,58.67,0,no
163,6.52,0,balon,balon,64.57,69.88,687,no
164,6.56,1,robot,Equipo A,50.07,50.54,12329,no
164,6.56,2,robot,Equipo A,31.33,70.26,11829,no
164,6.56,3,robot,Equipo B,145.13,67.67,6675,no
164,6.56,4,robot,Equipo B,134.11,58.67,0,no
164,6.56,0,balon,balon,64.46,69.96,689,no
165,6.6,1,robot,Equipo A,49.77,50.36,13321,no
165,6.6,2,robot,Equipo A,31.11,70.28,12577,no
165,6.6,3,robot,Equipo B,145.08,67.73,6685,no
165,6.6,4,robot,Equipo B,134.11,58.67,0,no
165,6.6,0,balon,balon,64.39,70.07,687,no
166,6.64,1,robot,Equipo A,49.44,50.12,13321,no
166,6.64,2,robot,Equipo A,30.95,70.29,12577,no
166,6.64,3,robot,Equipo B,145.07,67.77,6685,no
166,6.64,4,robot,Equipo B,134.11,58.67,0,no
166,6.64,0,balon,balon,64.36,70.13,691,no
167,6.68,1,robot,Equipo A,49.09,49.83,13321,no
167,6.68,2,robot,Equipo A,30.83,70.3,12577,no
167,6.68,3,robot,Equipo B,145.04,67.69,7040,no
167,6.68,4,robot,Equipo B,134.11,58.67,0,no
167,6.68,0,balon,balon,64.34,70.22,683,no
168,6.72,1,robot,Equipo A,48.72,49.51,13321,no
168,6.72,2,robot,Equipo A,30.73,70.31,12577,no
168,6.72,3,robot,Equipo B,144.94,67.56,7376,no
168,6.72,4,robot,Equipo B,134.11,58.67,0,no
168,6.72,0,balon,balon,64.33,70.34,699,no
169,6.76,1,robot,Equipo A,48.33,49.16,13321,no
169,6.76,2,robot,Equipo A,30.67,70.32,12577,no
169,6.76,3,robot,Equipo B,144.79,67.43,7654,no
169,6.76,4,robot,Equipo B,134.11,58.67,0,no
169,6.76,0,balon,balon,64.33,70.41,690,no
170,6.8,1,robot,Equipo A,48.33,49.16,0,no
170,6.8,2,robot,Equipo A,30.61,70.47,12881,no
170,6.8,3,robot,Equipo B,144.82,67.65,6606,no
170,6.8,4,robot,Equipo B,134.11,58.67,0,no
170,6.8,0,balon,balon,64.33,70.41,0,no
171,6.84,1,robot,Equipo A,48.33,49.16,0,no
171,6.84,2,robot,Equipo A,30.58,70.62,12881,no
171,6.84,3,robot,Equipo B,144.81,67.85,6606,no
171,6.84,4,robot,Equipo B,134.11,58.67,0,no
171,6.84,0,balon,balon,64.33,70.41,0,no
172,6.88,1,robot,Equipo A,48.75,45.82,12235,no
172,6.88,2,robot,Equipo A,28.92,71.38,19018,no
172,6.88,3,robot,Equipo B,144.77,68.04,6606,no
172,6.88,4,robot,Equipo B,134.11,58.67,0,no
172,6.88,0,balon,balon,64.33,70.41,0,no
173,6.92,1,robot,Equipo A,48.92,43.21,12235,no
173,6.92,2,robot,Equipo A,27.89,71.92,18853,no
173,6.92,3,robot,Equipo B,144.7,68.22,6606,no
173,6.92,4,robot,Equipo B,134.11,58.67,0,no
173,6.92,0,balon,balon,64.33,70.41,0,no
174,6.96,1,robot,Equipo A,48.91,41.15,12235,no
174,6.96,2,robot,Equipo A,27.22,72.32,18626,no
174,6.96,3,robot,Equipo B,144.62,68.39,6606,no
174,6.96,4,robot,Equipo B,134.11,58.67,0,no
174,6.96,0,balon,balon,64.33,70.41,0,no
175,7.0,1,robot,Equipo A,49.4,40.04,12299,no
175,7.0,2,robot,Equipo A,26.75,72.51,18300,no
175,7.0,3,robot,Equipo B,144.59,68.34,6555,no
175,7.0,4,robot,Equipo B,134.11,58.67,0,no
175,7.0,0,balon,balon,64.33,70.41,0,no
176,7.04,1,robot,Equipo A,49.87,39.27,12299,no
176,7.04,2,robot,Equipo A,26.37,72.66,18642,no
176,7.04,3,robot,Equipo B,144.57,68.26,6555,no
176,7.04,4,robot,Equipo B,134.11,58.67,0,no
176,7.04,0,balon,balon,64.33,70.41,0,no
177,7.08,1,robot,Equipo A,50.33,38.77,12299,no
177,7.08,2,robot,Equipo A,26.08,72.73,18646,no
177,7.08,3,robot,Equipo B,144.55,68.17,6555,no
177,7.08,4,robot,Equipo B,134.11,58.67,0,no
177,7.08,0,balon,balon,98.81,65.37,180,no
178,7.12,1,robot,Equipo A,50.78,38.47,12299,no
178,7.12,2,robot,Equipo A,25.83,72.74,18582,no
178,7.12,3,robot,Equipo B,144.47,67.95,6923,no
178,7.12,4,robot,Equipo B,134.11,58.67,0,no
178,7.12,0,balon,balon,98.81,65.37,0,no
179,7.16,1,robot,Equipo A,51.22,38.31,12299,no
179,7.16,2,robot,Equipo A,25.6,72.72,18513,no
179,7.16,3,robot,Equipo B,144.37,67.72,7126,no
179,7.16,4,robot,Equipo B,134.11,58.67,0,no
179,7.16,0,balon,balon,98.81,65.37,0,no
180,7.2,1,robot,Equipo A,50.99,37.69,12326,no
180,7.2,2,robot,Equipo A,25.51,72.6,18242,no
180,7.2,3,robot,Equipo B,144.29,67.69,6556,no
180,7.2,4,robot,Equipo B,134.11,58.67,0,no
180,7.2,0,balon,balon,98.81,65.37,0,no
181,7.24,1,robot,Equipo A,50.71,37.11,12326,no
181,7.24,2,robot,Equipo A,25.44,72.43,18172,no
181,7.24,3,robot,Equipo B,144.2,67.67,6556,no
181,7.24,4,robot,Equipo B,134.11,58.67,0,no
181,7.24,0,balon,balon,98.81,65.37,0,no
182,7.28,1,robot,Equipo A,50.39,36.58,12326,no
182,7.28,2,robot,Equipo A,25.38,72.23,17973,no
182,7.28,3,robot,Equipo B,144.1,67.65,6556,no
182,7.28,4,robot,Equipo B,134.11,58.67,0,no
182,7.28,0,balon,balon,98.81,65.37,0,no
183,7.32,1,robot,Equipo A,50.05,36.06,12326,no
183,7.32,2,robot,Equipo A,25.3,72.08,18005,no
183,7.32,3,robot,Equipo B,143.99,67.64,6556,no
183,7.32,4,robot,Equipo B,134.11,58.67,0,no
183,7.32,0,balon,balon,98.81,65.37,0,no
184,7.36,1,robot,Equipo A,49.68,35.57,12326,no
184,7.36,2,robot,Equipo A,25.21,72.01,18426,no
184,7.36,3,robot,Equipo B,143.87,67.63,6556,no
184,7.36,4,robot,Equipo B,134.11,58.67,0,no
184,7.36,0,balon,balon,98.81,65.37,0,no
185,7.4,1,robot,Equipo A,49.73,35.7,12514,no
185,7.4,2,robot,Equipo A,25.04,72.14,19137,no
185,7.4,3,robot,Equipo B,143.78,67.8,6014,no
185,7.4,4,robot,Equipo B,134.11,58.67,0,no
185,7.4,0,balon,balon,98.81,65.37,0,no
186,7.44,1,robot,Equipo A,49.84,35.91,12514,no
186,7.44,2,robot,Equipo A,24.9,72.3,19176,no
186,7.44,3,robot,Equipo B,143.75,67.97,6014,no
186,7.44,4,robot,Equipo B,134.11,58.67,0,no
186,7.44,0,balon,balon,98.81,65.37,0,no
187,7.48,1,robot,Equipo A,49.98,36.18,12514,no
187,7.48,2,robot,Equipo A,24.81,72.5,19186,no
187,7.48,3,robot,Equipo B,143.76,68.13,6014,no
187,7.48,4,robot,Equipo B,134.11,58.67,0,no
187,7.48,0,balon,balon,117.97,62.54,128,no
188,7.52,1,robot,Equipo A,50.17,36.49,12514,no
188,7.52,2,robot,Equipo A,24.77,72.68,19109,no
188,7.52,3,robot,Equipo B,143.8,68.29,6014,no
188,7.52,4,robot,Equipo B,134.11,58.67,0,no
188,7.52,0,balon,balon,128.18,61.05,283,no
189,7.56,1,robot,Equipo A,50.38,36.83,12514,no
189,7.56,2,robot,Equipo A,24.7,72.86,19279,no
189,7.56,3,robot,Equipo B,143.87,68.44,6014,no
189,7.56,4,robot,Equipo B,134.11,58.67,0,no
189,7.56,0,balon,balon,133.49,60.36,487,no
190,7.6,1,robot,Equipo A,50.39,36.97,12535,no
190,7.6,2,robot,Equipo A,22.25,72.26,20341,no
190,7.6,3,robot,Equipo B,144.03,68.63,6573,no
190,7.6,4,robot,Equipo B,134.11,58.67,0,no
190,7.6,0,balon,balon,138.0,59.78,121,no
191,7.64,1,robot,Equipo A,50.36,37.05,12535,no
191,7.64,2,robot,Equipo A,21.04,73.84,7243,no
191,7.64,3,robot,Equipo B,144.14,68.8,6573,no
191,7.64,4,robot,Equipo B,134.11,58.67,0,no
191,7.64,0,balon,balon,151.76,66.75,565,no
192,7.68,1,robot,Equipo A,50.31,37.06,12535,no
